"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"012071","Galliate Lombardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",982,"e","dato stimato"
"018066","Galliavola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",173,"e","dato stimato"
"017073","Gambara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4578,"e","dato stimato"
"018067","Gambarana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",202,"e","dato stimato"
"018068","Gambolo'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9620,"e","dato stimato"
"016107","Gandellino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",973,"e","dato stimato"
"016108","Gandino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5218,"e","dato stimato"
"016109","Gandosso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1438,"e","dato stimato"
"015105","Garbagnate Milanese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",26888,"e","dato stimato"
"097037","Garbagnate Monastero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2509,"e","dato stimato"
"017074","Gardone Riviera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2627,"e","dato stimato"
"017075","Gardone Val Trompia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11390,"e","dato stimato"
"017076","Gargnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2766,"e","dato stimato"
"018069","Garlasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9456,"e","dato stimato"
"097038","Garlate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2675,"e","dato stimato"
"013106","Garzeno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",689,"e","dato stimato"
"017077","Gavardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",12249,"e","dato stimato"
"016110","Gaverina Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",844,"e","dato stimato"
"020024","Gazoldo degli Ippoliti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2948,"e","dato stimato"
"012073","Gazzada Schianno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4526,"e","dato stimato"
"020025","Gazzuolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2128,"e","dato stimato"
"012074","Gemonio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2901,"e","dato stimato"
"019047","Genivolta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1140,"e","dato stimato"
"018072","Giussago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5235,"e","dato stimato"
"108024","Giussano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",25930,"e","dato stimato"
"018073","Godiasco Salice Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3193,"e","dato stimato"
"020026","Goito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10020,"e","dato stimato"
"012077","Golasecca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2626,"e","dato stimato"
"018074","Golferenzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",179,"e","dato stimato"
"019049","Gombito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",628,"e","dato stimato"
"020027","Gonzaga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8734,"e","dato stimato"
"014032","Gordona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1945,"e","dato stimato"
"015108","Gorgonzola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",20635,"e","dato stimato"
"012078","Gorla Maggiore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4947,"e","dato stimato"
"012079","Gorla Minore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8117,"e","dato stimato"
"016114","Gorlago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5125,"e","dato stimato"
"016115","Gorle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6551,"e","dato stimato"
"012080","Gornate Olona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2167,"e","dato stimato"
"016116","Gorno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1492,"e","dato stimato"
"017080","Gottolengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4933,"e","dato stimato"
"098028","Graffignana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2578,"e","dato stimato"
"013110","Grandate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2782,"e","dato stimato"
"013111","Grandola ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1297,"e","dato stimato"
"012081","Grantola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1232,"e","dato stimato"
"016117","Grassobbio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6463,"e","dato stimato"
"018075","Gravellona Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2715,"e","dato stimato"
"015110","Grezzago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3045,"e","dato stimato"
"013113","Griante","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",591,"e","dato stimato"
"016118","Gromo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1165,"e","dato stimato"
"016119","Grone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",855,"e","dato stimato"
"019050","Grontardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1505,"e","dato stimato"
"018076","Gropello Cairoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4334,"e","dato stimato"
"014033","Grosio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4427,"e","dato stimato"
"014034","Grosotto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1644,"e","dato stimato"
"019051","Grumello Cremonese ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1686,"e","dato stimato"
"016120","Grumello del Monte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7350,"e","dato stimato"
"013114","Guanzate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5710,"e","dato stimato"
"098029","Guardamiglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2620,"e","dato stimato"
"015112","Gudo Visconti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1596,"e","dato stimato"
"020028","Guidizzolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5881,"e","dato stimato"
"019052","Gussola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2626,"e","dato stimato"
"017082","Idro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1893,"e","dato stimato"
"012082","Inarzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1062,"e","dato stimato"
"017083","Incudine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",346,"e","dato stimato"
"012083","Induno Olona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10254,"e","dato stimato"
"097040","Introbio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1944,"e","dato stimato"
"015113","Inveruno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8509,"e","dato stimato"
"017084","Irma","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",132,"e","dato stimato"
"019054","Izano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1945,"e","dato stimato"
"012085","Jerago con Orago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5185,"e","dato stimato"
"015115","Lacchiarella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8965,"e","dato stimato"
"013119","Laglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",880,"e","dato stimato"
"015116","Lainate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",25676,"e","dato stimato"
"013120","Laino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",528,"e","dato stimato"
"016123","Lallio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4123,"e","dato stimato"
"013121","Lambrugo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2506,"e","dato stimato"
"018078","Landriano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6361,"e","dato stimato"
"018079","Langosco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",365,"e","dato stimato"
"014036","Lanzada","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1283,"e","dato stimato"
"018080","Lardirago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1131,"e","dato stimato"
"013123","Lasnigo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",459,"e","dato stimato"
"012086","Lavena Ponte Tresa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5831,"e","dato stimato"
"012087","Laveno-Mombello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8405,"e","dato stimato"
"017087","Lavenone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",481,"e","dato stimato"
"108025","Lazzate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7752,"e","dato stimato"
"016124","Leffe","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4311,"e","dato stimato"
"015118","Legnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",58938,"e","dato stimato"
"017088","Leno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13956,"e","dato stimato"
"108054","Lentate sul Seveso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",15872,"e","dato stimato"
"098032","Lodi Vecchio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7417,"e","dato stimato"
"017090","Lodrino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1633,"e","dato stimato"
"017091","Lograto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3718,"e","dato stimato"
"097044","Lomagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5050,"e","dato stimato"
"013133","Lomazzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9901,"e","dato stimato"
"018083","Lomello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2055,"e","dato stimato"
"012089","Lonate Ceppino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5029,"e","dato stimato"
"012090","Lonate Pozzolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11376,"e","dato stimato"
"017092","Lonato del Garda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",16617,"e","dato stimato"
"017093","Longhena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",561,"e","dato stimato"
"013134","Longone al Segrino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1919,"e","dato stimato"
"017094","Losine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",610,"e","dato stimato"
"016128","Lovere","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5066,"e","dato stimato"
"014038","Lovero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",630,"e","dato stimato"
"017095","Lozio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",375,"e","dato stimato"
"012091","Lozza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1232,"e","dato stimato"
"012092","Luino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",14248,"e","dato stimato"
"013135","Luisago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2721,"e","dato stimato"
"017096","Lumezzane","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",21648,"e","dato stimato"
"020029","Magnacavallo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1439,"e","dato stimato"
"015131","Magnago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9246,"e","dato stimato"
"013139","Magreglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",650,"e","dato stimato"
